ID	GSE	SUBSET	GSM	GPL	SOFT_NUMSPACE	AVAIL	FILE	PATHWAY	CELLS	EFFECT	TREATMENT	TIME	COMMENT
ARR01173	GSE22248	GSE22248c	GSM553742	GPL6883	log	normalized	NA	NFkB	PBMCs	control	treated with LPS	4 h	1 replicates each, 4 individuals
ARR01174	GSE22248	GSE22248c	GSM553743	GPL6883	log	normalized	NA	NFkB	PBMCs	activating	treated with LPS	4 h	1 replicates each, 4 individuals
ARR01175	GSE8190	GSE8190g	GSM202486	GPL1708	linear	raw	NA	NFkB	epithelial cells	control	treated with LPS	4 h	2 replicates each, 14 individuals
ARR01176	GSE8190	GSE8190g	GSM202487	GPL1708	linear	raw	NA	NFkB	epithelial cells	control	treated with LPS	4 h	2 replicates each, 14 individuals
ARR01177	GSE8190	GSE8190g	GSM202482	GPL1708	linear	raw	NA	NFkB	epithelial cells	activating	treated with LPS	4 h	2 replicates each, 14 individuals
ARR01178	GSE8190	GSE8190g	GSM202483	GPL1708	linear	raw	NA	NFkB	epithelial cells	activating	treated with LPS	4 h	2 replicates each, 14 individuals
ARR01179	GSE20114	GSE20114d	GSM502615	GPL570	linear	raw	NA	NFkB	primary blood cells	control	treated with LPS	4 h	1 replicate each, 4 donors
ARR01180	GSE20114	GSE20114d	GSM502623	GPL570	linear	raw	NA	NFkB	primary blood cells	activating	treated with LPS	4 h	1 replicate each, 4 donors
ARR01181	GSE16193	GSE16193	GSM406482	GPL570	log	raw	CELS/GSE16193/GSM406482.CEL	NFkB	THP1 monocytic cell line	control	treated with  1 µg/ml LPS	1 h	5 replicates each
ARR01182	GSE16193	GSE16193	GSM406483	GPL570	log	raw	CELS/GSE16193/GSM406483.CEL	NFkB	THP1 monocytic cell line	control	treated with  1 µg/ml LPS	1 h	5 replicates each
ARR01183	GSE16193	GSE16193	GSM406484	GPL570	log	raw	CELS/GSE16193/GSM406484.CEL	NFkB	THP1 monocytic cell line	control	treated with  1 µg/ml LPS	1 h	5 replicates each
ARR01184	GSE16193	GSE16193	GSM406485	GPL570	log	raw	CELS/GSE16193/GSM406485.CEL	NFkB	THP1 monocytic cell line	control	treated with  1 µg/ml LPS	1 h	5 replicates each
ARR01185	GSE16193	GSE16193	GSM406486	GPL570	log	raw	CELS/GSE16193/GSM406486.CEL	NFkB	THP1 monocytic cell line	control	treated with  1 µg/ml LPS	1 h	5 replicates each
ARR01186	GSE16193	GSE16193	GSM406497	GPL570	log	raw	CELS/GSE16193/GSM406497.CEL	NFkB	THP1 monocytic cell line	activating	treated with  1 µg/ml LPS	1 h	5 replicates each
ARR01187	GSE16193	GSE16193	GSM406498	GPL570	log	raw	CELS/GSE16193/GSM406498.CEL	NFkB	THP1 monocytic cell line	activating	treated with  1 µg/ml LPS	1 h	5 replicates each
ARR01188	GSE16193	GSE16193	GSM406499	GPL570	log	raw	CELS/GSE16193/GSM406499.CEL	NFkB	THP1 monocytic cell line	activating	treated with  1 µg/ml LPS	1 h	5 replicates each
ARR01189	GSE16193	GSE16193	GSM406500	GPL570	log	raw	CELS/GSE16193/GSM406500.CEL	NFkB	THP1 monocytic cell line	activating	treated with  1 µg/ml LPS	1 h	5 replicates each
ARR01190	GSE16193	GSE16193	GSM406501	GPL570	log	raw	CELS/GSE16193/GSM406501.CEL	NFkB	THP1 monocytic cell line	activating	treated with  1 µg/ml LPS	1 h	5 replicates each
ARR01191	GSE14000	GSE14000c	GSM351537	GPL570	log	raw	CELS/GSE14000/GSM351537.CEL	NFkB	primary blood cells	control	treated with LPS	4 h	1 replicate each, 4 donors
ARR01192	GSE14000	GSE14000c	GSM351539	GPL570	log	raw	CELS/GSE14000/GSM351539.CEL	NFkB	primary blood cells	activating	treated with LPS	4 h	1 replicate each, 4 donors
ARR01193	GSE3982	GSE3982	GSM90838	GPL96	log	raw	NA	NFkB	macrophages derived from monocytes	control	treated with LPS	4 h	2 replicates each
ARR01194	GSE3982	GSE3982	GSM90839	GPL96	log	raw	NA	NFkB	macrophages derived from monocytes	control	treated with LPS	4 h	2 replicates each
ARR01195	GSE3982	GSE3982	GSM90840	GPL96	log	raw	NA	NFkB	macrophages derived from monocytes	activating	treated with LPS	4 h	2 replicates each
ARR01196	GSE3982	GSE3982	GSM90841	GPL96	log	raw	NA	NFkB	macrophages derived from monocytes	activating	treated with LPS	4 h	2 replicates each
ARR01197	GSE19738	GSE19738x	GSM492873	GPL6848	linear	raw	NA	NFkB	whole blood cells	control	treated with LPS	5-6 h	1 replicate each, 34 individuals
ARR01198	GSE19738	GSE19738x	GSM492940	GPL6848	linear	raw	NA	NFkB	whole blood cells	activating	treated with LPS	5-6 h	1 replicate each, 34 individuals
ARR01199	GSE19738	GSE19738b	GSM492851	GPL6848	linear	raw	NA	NFkB	whole blood cells	control	treated with LPS	5-6 h	1 replicate each, 34 individuals
ARR01200	GSE19738	GSE19738b	GSM492918	GPL6848	linear	raw	NA	NFkB	whole blood cells	activating	treated with LPS	5-6 h	1 replicate each, 34 individuals
ARR01201	GSE3037	GSE3037h	GSM66874	GPL96	log	raw	NA	NFkB	primary periphal blood neutrophils	control	treated with LPS	1 h	1 replicate each, 8 individuals
ARR01202	GSE3037	GSE3037h	GSM66890	GPL96	log	raw	NA	NFkB	primary periphal blood neutrophils	activating	treated with LPS	1 h	1 replicate each, 8 individuals
ARR01203	GSE19738	GSE19738j	GSM492859	GPL6848	linear	raw	NA	NFkB	whole blood cells	control	treated with LPS	5-6 h	1 replicate each, 34 individuals
ARR01204	GSE19738	GSE19738j	GSM492926	GPL6848	linear	raw	NA	NFkB	whole blood cells	activating	treated with LPS	5-6 h	1 replicate each, 34 individuals
ARR01205	GSE19738	GSE19738v	GSM492871	GPL6848	linear	raw	NA	NFkB	whole blood cells	control	treated with LPS	5-6 h	1 replicate each, 34 individuals
ARR01206	GSE19738	GSE19738v	GSM492938	GPL6848	linear	raw	NA	NFkB	whole blood cells	activating	treated with LPS	5-6 h	1 replicate each, 34 individuals
ARR01207	GSE9988	GSE9988d	GSM252479	GPL570	linear	raw	CELS/GSE9988/GSM252479.CEL	NFkB	Human monocytes (donor 4)	control	treated with LPS	2 h	10 anonymous donors in this set
ARR01208	GSE9988	GSE9988d	GSM252444	GPL570	linear	raw	CELS/GSE9988/GSM252444.CEL	NFkB	Human monocytes (donor 4)	activating	treated with LPS	2 h	10 anonymous donors in this set
ARR01209	GSE8190	GSE8190i	GSM202516	GPL1708	linear	raw	NA	NFkB	epithelial cells	control	treated with LPS	4 h	2 replicates each, 14 individuals
ARR01210	GSE8190	GSE8190i	GSM202517	GPL1708	linear	raw	NA	NFkB	epithelial cells	control	treated with LPS	4 h	2 replicates each, 14 individuals
ARR01211	GSE8190	GSE8190i	GSM202512	GPL1708	linear	raw	NA	NFkB	epithelial cells	activating	treated with LPS	4 h	2 replicates each, 14 individuals
ARR01212	GSE8190	GSE8190i	GSM202513	GPL1708	linear	raw	NA	NFkB	epithelial cells	activating	treated with LPS	4 h	2 replicates each, 14 individuals
ARR01213	GSE2396	GSE2396	GSM45116	GPL571	log	raw	CELS/GSE2396/GSM45116.CEL	NFkB	human gammadelta T cells	control	treated with LPS	4 h	4 cell cultures pooled
ARR01214	GSE2396	GSE2396	GSM45117	GPL571	log	raw	CELS/GSE2396/GSM45117.CEL	NFkB	human gammadelta T cells	activating	treated with LPS	4 h	4 cell cultures pooled
ARR01215	GSE3037	GSE3037b	GSM66868	GPL96	log	raw	NA	NFkB	primary periphal blood neutrophils	control	treated with LPS	1 h	1 replicate each, 8 individuals
ARR01216	GSE3037	GSE3037b	GSM66884	GPL96	log	raw	NA	NFkB	primary periphal blood neutrophils	activating	treated with LPS	1 h	1 replicate each, 8 individuals
ARR01217	GSE3037	GSE3037f	GSM66872	GPL96	log	raw	NA	NFkB	primary periphal blood neutrophils	control	treated with LPS	1 h	1 replicate each, 8 individuals
ARR01218	GSE3037	GSE3037f	GSM66888	GPL96	log	raw	NA	NFkB	primary periphal blood neutrophils	activating	treated with LPS	1 h	1 replicate each, 8 individuals
ARR01219	GSE19738	GSE19738n	GSM492863	GPL6848	linear	raw	NA	NFkB	whole blood cells	control	treated with LPS	5-6 h	1 replicate each, 34 individuals
ARR01220	GSE19738	GSE19738n	GSM492930	GPL6848	linear	raw	NA	NFkB	whole blood cells	activating	treated with LPS	5-6 h	1 replicate each, 34 individuals
ARR01221	GSE23371	GSE23371	GSM573357	GPL570	linear	raw	CELS/GSE23371/GSM573357.CEL	NFkB	dendritic cells	control	treated with LPS	6 h	3 technical replicates each
ARR01222	GSE23371	GSE23371	GSM573358	GPL570	linear	raw	CELS/GSE23371/GSM573358.CEL	NFkB	dendritic cells	control	treated with LPS	6 h	3 technical replicates each
ARR01223	GSE23371	GSE23371	GSM573359	GPL570	linear	raw	CELS/GSE23371/GSM573359.CEL	NFkB	dendritic cells	control	treated with LPS	6 h	3 technical replicates each
ARR01224	GSE23371	GSE23371	GSM573360	GPL570	linear	raw	CELS/GSE23371/GSM573360.CEL	NFkB	dendritic cells	activating	treated with LPS	6 h	3 technical replicates each
ARR01225	GSE23371	GSE23371	GSM573361	GPL570	linear	raw	CELS/GSE23371/GSM573361.CEL	NFkB	dendritic cells	activating	treated with LPS	6 h	3 technical replicates each
ARR01226	GSE23371	GSE23371	GSM573362	GPL570	linear	raw	CELS/GSE23371/GSM573362.CEL	NFkB	dendritic cells	activating	treated with LPS	6 h	3 technical replicates each
ARR01227	GSE1541	GSE1541bNFkB	GSM26479	GPL201	linear	raw	NA	NFkB	A549 (Alveolar Epithelial Cells line)	control	treated with LPS	4 h	comment
ARR01228	GSE1541	GSE1541bNFkB	GSM26480	GPL201	linear	raw	NA	NFkB	A549 (Alveolar Epithelial Cells line)	control	treated with LPS	4 h	comment
ARR01229	GSE1541	GSE1541bNFkB	GSM26483	GPL201	linear	raw	NA	NFkB	A549 (Alveolar Epithelial Cells line)	activating	treated with LPS	4 h	comment
ARR01230	GSE1541	GSE1541bNFkB	GSM26484	GPL201	linear	raw	NA	NFkB	A549 (Alveolar Epithelial Cells line)	activating	treated with LPS	4 h	comment
ARR01231	GSE9988	GSE9988c	GSM252480	GPL570	linear	raw	CELS/GSE9988/GSM252480.CEL	NFkB	Human monocytes (donor 3)	control	treated with LPS	2 h	10 anonymous donors in this set
ARR01232	GSE9988	GSE9988c	GSM252447	GPL570	linear	raw	CELS/GSE9988/GSM252447.CEL	NFkB	Human monocytes (donor 3)	activating	treated with LPS	2 h	10 anonymous donors in this set
ARR01233	GSE19738	GSE19738a9	GSM492883	GPL6848	linear	raw	NA	NFkB	whole blood cells	control	treated with LPS	5-6 h	1 replicate each, 34 individuals
ARR01234	GSE19738	GSE19738a9	GSM492950	GPL6848	linear	raw	NA	NFkB	whole blood cells	activating	treated with LPS	5-6 h	1 replicate each, 34 individuals
ARR01235	GSE5504	GSE5504a	GSM126988	GPL570	log	raw	NA	NFkB	human peripheral blood derived monocytes	control	treated with LPS	2 h	comment
ARR01236	GSE5504	GSE5504a	GSM126993	GPL570	log	raw	NA	NFkB	human peripheral blood derived monocytes	control	treated with LPS	2 h	comment
ARR01237	GSE5504	GSE5504a	GSM126994	GPL570	log	raw	NA	NFkB	human peripheral blood derived monocytes	activating	treated with LPS	2 h	comment
ARR01238	GSE5504	GSE5504a	GSM126995	GPL570	log	raw	NA	NFkB	human peripheral blood derived monocytes	activating	treated with LPS	2 h	comment
ARR01239	GSE32390	GSE32390cNFkB	GSM801681	GPL10558	log	normalized	NA	NFkB	fibroblasts	control	treated with poly I:C	4 h	1 replicate each, 3 individuals
ARR01240	GSE32390	GSE32390cNFkB	GSM801674	GPL10558	log	normalized	NA	NFkB	fibroblasts	activating	treated with poly I:C	4 h	1 replicate each, 3 individuals
ARR01241	GSE19627	GSE19627	GSM489343	GPL570	linear	raw	CELS/GSE19627/GSM489343.CEL	NFkB	THP1 monocytes	control	treated with  LPS	4 h	3 replicates each
ARR01242	GSE19627	GSE19627	GSM489344	GPL570	linear	raw	CELS/GSE19627/GSM489344.CEL	NFkB	THP1 monocytes	control	treated with  LPS	4 h	3 replicates each
ARR01243	GSE19627	GSE19627	GSM489345	GPL570	linear	raw	CELS/GSE19627/GSM489345.CEL	NFkB	THP1 monocytes	control	treated with  LPS	4 h	3 replicates each
ARR01244	GSE19627	GSE19627	GSM489337	GPL570	linear	raw	CELS/GSE19627/GSM489337.CEL	NFkB	THP1 monocytes	activating	treated with  LPS	4 h	3 replicates each
ARR01245	GSE19627	GSE19627	GSM489338	GPL570	linear	raw	CELS/GSE19627/GSM489338.CEL	NFkB	THP1 monocytes	activating	treated with  LPS	4 h	3 replicates each
ARR01246	GSE19627	GSE19627	GSM489339	GPL570	linear	raw	CELS/GSE19627/GSM489339.CEL	NFkB	THP1 monocytes	activating	treated with  LPS	4 h	3 replicates each
ARR01247	GSE14419	GSE14419b	GSM360143	GPL571	log	raw	CELS/GSE14419/GSM360143.CEL	NFkB	primary macrophages	control	treated with zymosan A	3 h	1 replicate each, 4 donors
ARR01248	GSE14419	GSE14419b	GSM360145	GPL571	log	raw	CELS/GSE14419/GSM360145.CEL	NFkB	primary macrophages	activating	treated with zymosan A	3 h	1 replicate each, 4 donors
ARR01249	GSE8190	GSE8190f	GSM202476	GPL1708	linear	raw	NA	NFkB	epithelial cells	control	treated with LPS	4 h	2 replicates each, 14 individuals
ARR01250	GSE8190	GSE8190f	GSM202477	GPL1708	linear	raw	NA	NFkB	epithelial cells	control	treated with LPS	4 h	2 replicates each, 14 individuals
ARR01251	GSE8190	GSE8190f	GSM202472	GPL1708	linear	raw	NA	NFkB	epithelial cells	activating	treated with LPS	4 h	2 replicates each, 14 individuals
ARR01252	GSE8190	GSE8190f	GSM202473	GPL1708	linear	raw	NA	NFkB	epithelial cells	activating	treated with LPS	4 h	2 replicates each, 14 individuals
ARR01253	GSE19738	GSE19738i	GSM492858	GPL6848	linear	raw	NA	NFkB	whole blood cells	control	treated with LPS	5-6 h	1 replicate each, 34 individuals
ARR01254	GSE19738	GSE19738i	GSM492925	GPL6848	linear	raw	NA	NFkB	whole blood cells	activating	treated with LPS	5-6 h	1 replicate each, 34 individuals
ARR01255	GSE3037	GSE3037a	GSM66867	GPL96	log	raw	NA	NFkB	primary periphal blood neutrophils	control	treated with LPS	1 h	1 replicate each, 8 individuals
ARR01256	GSE3037	GSE3037a	GSM66884	GPL96	log	raw	NA	NFkB	primary periphal blood neutrophils	activating	treated with LPS	1 h	1 replicate each, 8 individuals
ARR01257	GSE19738	GSE19738s	GSM492868	GPL6848	linear	raw	NA	NFkB	whole blood cells	control	treated with LPS	5-6 h	1 replicate each, 34 individuals
ARR01258	GSE19738	GSE19738s	GSM492935	GPL6848	linear	raw	NA	NFkB	whole blood cells	activating	treated with LPS	5-6 h	1 replicate each, 34 individuals
ARR01259	GSE32390	GSE32390bNFkB	GSM801680	GPL10558	log	normalized	NA	NFkB	fibroblasts	control	treated with poly I:C	4 h	1 replicate each, 3 individuals
ARR01260	GSE32390	GSE32390bNFkB	GSM801684	GPL10558	log	normalized	NA	NFkB	fibroblasts	activating	treated with poly I:C	4 h	1 replicate each, 3 individuals
ARR01261	GSE3982	GSE3982a	GSM90843	GPL96	linear	raw	NA	NFkB	Human CD16+, CCR3- peripheral blood neutrophils	control	treated with LPS 100 ng/ml	1 h	none
ARR01262	GSE3982	GSE3982a	GSM90844	GPL96	linear	raw	NA	NFkB	Human CD16+, CCR3- peripheral blood neutrophils	control	treated with LPS 100 ng/ml	1 h	none
ARR01263	GSE3982	GSE3982a	GSM90847	GPL96	linear	raw	NA	NFkB	Human CD16+, CCR3- peripheral blood neutrophils	activating	treated with LPS 100 ng/ml	1 h	none
ARR01264	GSE19738	GSE19738f	GSM492855	GPL6848	linear	raw	NA	NFkB	whole blood cells	control	treated with LPS	5-6 h	1 replicate each, 34 individuals
ARR01265	GSE19738	GSE19738f	GSM492922	GPL6848	linear	raw	NA	NFkB	whole blood cells	activating	treated with LPS	5-6 h	1 replicate each, 34 individuals
ARR01266	GSE19738	GSE19738q	GSM492866	GPL6848	linear	raw	NA	NFkB	whole blood cells	control	treated with LPS	5-6 h	1 replicate each, 34 individuals
ARR01267	GSE19738	GSE19738q	GSM492933	GPL6848	linear	raw	NA	NFkB	whole blood cells	activating	treated with LPS	5-6 h	1 replicate each, 34 individuals
ARR01268	GSE10316	GSE10316b	GSM260689	GPL570	log	raw	CELS/GSE10316/GSM260689.CEL	NFkB	monocyte derived dendritic cells	control	treated with 50 µg/ml polyI:C	4 h	1 replicate each
ARR01269	GSE10316	GSE10316b	GSM260693	GPL570	log	raw	CELS/GSE10316/GSM260693.CEL	NFkB	monocyte derived dendritic cells	activating	treated with 50 µg/ml polyI:C	4 h	1 replicate each
ARR01270	GSE2706	GSE2706	GSM52346	GPL570	linear	raw	NA	NFkB	Monocyte derived dendritic cells	control	treated with LPS	2 h	3 replicates
ARR01271	GSE2706	GSE2706	GSM52353	GPL570	linear	raw	NA	NFkB	Monocyte derived dendritic cells	control	treated with LPS	2 h	3 replicates
ARR01272	GSE2706	GSE2706	GSM52360	GPL570	linear	raw	NA	NFkB	Monocyte derived dendritic cells	control	treated with LPS	2 h	3 replicates
ARR01273	GSE2706	GSE2706	GSM52340	GPL570	linear	raw	NA	NFkB	Monocyte derived dendritic cells	activating	treated with LPS	2 h	3 replicates
ARR01274	GSE2706	GSE2706	GSM52347	GPL570	linear	raw	NA	NFkB	Monocyte derived dendritic cells	activating	treated with LPS	2 h	3 replicates
ARR01275	GSE2706	GSE2706	GSM52354	GPL570	linear	raw	NA	NFkB	Monocyte derived dendritic cells	activating	treated with LPS	2 h	3 replicates
ARR01276	GSE5504	GSE5504b	GSM126988	GPL570	log	raw	NA	NFkB	human peripheral blood derived monocytes	control	treated with LPS	4 h	comment
ARR01277	GSE5504	GSE5504b	GSM126993	GPL570	log	raw	NA	NFkB	human peripheral blood derived monocytes	control	treated with LPS	4 h	comment
ARR01278	GSE5504	GSE5504b	GSM126996	GPL570	log	raw	NA	NFkB	human peripheral blood derived monocytes	activating	treated with LPS	4 h	comment
ARR01279	GSE5504	GSE5504b	GSM126997	GPL570	log	raw	NA	NFkB	human peripheral blood derived monocytes	activating	treated with LPS	4 h	comment
ARR01280	GSE14419	GSE14419d	GSM360186	GPL571	log	raw	CELS/GSE14419/GSM360186.CEL	NFkB	primary macrophages	control	treated with zymosan A	3 h	1 replicate each, 4 donors
ARR01281	GSE14419	GSE14419d	GSM360188	GPL571	log	raw	CELS/GSE14419/GSM360188.CEL	NFkB	primary macrophages	activating	treated with zymosan A	3 h	1 replicate each, 4 donors
ARR01282	GSE19738	GSE19738a2	GSM492876	GPL6848	linear	raw	NA	NFkB	whole blood cells	control	treated with LPS	5-6 h	1 replicate each, 34 individuals
ARR01283	GSE19738	GSE19738a2	GSM492943	GPL6848	linear	raw	NA	NFkB	whole blood cells	activating	treated with LPS	5-6 h	1 replicate each, 34 individuals
ARR01284	GSE9988	GSE9988e	GSM252482	GPL570	linear	raw	CELS/GSE9988/GSM252482.CEL	NFkB	Human monocytes (donor 5)	control	treated with LPS	2 h	10 anonymous donors in this set
ARR01285	GSE9988	GSE9988e	GSM252450	GPL570	linear	raw	CELS/GSE9988/GSM252450.CEL	NFkB	Human monocytes (donor 5)	activating	treated with LPS	2 h	10 anonymous donors in this set
ARR01286	GSE19738	GSE19738e	GSM492854	GPL6848	linear	raw	NA	NFkB	whole blood cells	control	treated with LPS	5-6 h	1 replicate each, 34 individuals
ARR01287	GSE19738	GSE19738e	GSM492921	GPL6848	linear	raw	NA	NFkB	whole blood cells	activating	treated with LPS	5-6 h	1 replicate each, 34 individuals
ARR01288	GSE9988	GSE9988g	GSM252483	GPL570	linear	raw	CELS/GSE9988/GSM252483.CEL	NFkB	Human monocytes (donor 7)	control	treated with LPS	2 h	10 anonymous donors in this set
ARR01289	GSE9988	GSE9988g	GSM252443	GPL570	linear	raw	CELS/GSE9988/GSM252443.CEL	NFkB	Human monocytes (donor 7)	activating	treated with LPS	2 h	10 anonymous donors in this set
ARR01290	GSE19738	GSE19738a3	GSM492877	GPL6848	linear	raw	NA	NFkB	whole blood cells	control	treated with LPS	5-6 h	1 replicate each, 34 individuals
ARR01291	GSE19738	GSE19738a3	GSM492944	GPL6848	linear	raw	NA	NFkB	whole blood cells	activating	treated with LPS	5-6 h	1 replicate each, 34 individuals
ARR01292	GSE19315	GSE19315	GSM479983	GPL570	log	raw	CELS/GSE19315/GSM479983.CEL	NFkB	THP1 monocytic cell line	control	treated with LPS	6 h	3 replicates each
ARR01293	GSE19315	GSE19315	GSM479984	GPL570	log	raw	CELS/GSE19315/GSM479984.CEL	NFkB	THP1 monocytic cell line	control	treated with LPS	6 h	3 replicates each
ARR01294	GSE19315	GSE19315	GSM479985	GPL570	log	raw	CELS/GSE19315/GSM479985.CEL	NFkB	THP1 monocytic cell line	control	treated with LPS	6 h	3 replicates each
ARR01295	GSE19315	GSE19315	GSM479986	GPL570	log	raw	CELS/GSE19315/GSM479986.CEL	NFkB	THP1 monocytic cell line	activating	treated with LPS	6 h	3 replicates each
ARR01296	GSE19315	GSE19315	GSM479987	GPL570	log	raw	CELS/GSE19315/GSM479987.CEL	NFkB	THP1 monocytic cell line	activating	treated with LPS	6 h	3 replicates each
ARR01297	GSE19315	GSE19315	GSM479988	GPL570	log	raw	CELS/GSE19315/GSM479988.CEL	NFkB	THP1 monocytic cell line	activating	treated with LPS	6 h	3 replicates each
ARR01298	GSE8190	GSE8190d	GSM202440	GPL1708	linear	raw	NA	NFkB	epithelial cells	control	treated with LPS	4 h	2 replicates each, 14 individuals
ARR01299	GSE8190	GSE8190d	GSM202441	GPL1708	linear	raw	NA	NFkB	epithelial cells	control	treated with LPS	4 h	2 replicates each, 14 individuals
ARR01300	GSE8190	GSE8190d	GSM202436	GPL1708	linear	raw	NA	NFkB	epithelial cells	activating	treated with LPS	4 h	2 replicates each, 14 individuals
ARR01301	GSE8190	GSE8190d	GSM202437	GPL1708	linear	raw	NA	NFkB	epithelial cells	activating	treated with LPS	4 h	2 replicates each, 14 individuals
ARR01302	GSE3037	GSE3037g	GSM66873	GPL96	log	raw	NA	NFkB	primary periphal blood neutrophils	control	treated with LPS	1 h	1 replicate each, 8 individuals
ARR01303	GSE3037	GSE3037g	GSM66889	GPL96	log	raw	NA	NFkB	primary periphal blood neutrophils	activating	treated with LPS	1 h	1 replicate each, 8 individuals
ARR01304	GSE19738	GSE19738g	GSM492856	GPL6848	linear	raw	NA	NFkB	whole blood cells	control	treated with LPS	5-6 h	1 replicate each, 34 individuals
